review_id,product_category,review_text,rating,review_date,verified_purchase,helpful_votes,sentiment,sentiment_score
R00232,Electronics,Okay. Works as expected but nothing extraordinary.,3,2023-01-09 10:22:34.455445544,True,4,Neutral,0.0
R00233,Beauty,Outstanding product! Exceeded my expectations completely.,5,2023-01-09 11:15:08.370837083,True,3,Positive,0.6
R00234,Sports,Horrible experience! Product defective and customer service unhelpful.,1,2023-01-09 12:07:42.286228622,True,3,Negative,-0.7
R00235,Beauty,Horrible experience! Product defective and customer service unhelpful.,1,2023-01-09 13:00:16.201620162,True,2,Negative,-0.7
R00236,Sports,Perfect! Exactly what I was looking for. Great customer service too.,4,2023-01-09 13:52:50.117011701,True,4,Positive,0.7
R00237,Clothing,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-01-09 14:45:24.032403240,True,2,Positive,0.9
R00238,Electronics,Okay. Works as expected but nothing extraordinary.,3,2023-01-09 15:37:57.947794779,True,3,Neutral,0.0
R00239,Electronics,It's fine. Not great but not terrible either.,3,2023-01-09 16:30:31.863186318,False,3,Neutral,0.0
R00240,Beauty,Okay. Works as expected but nothing extraordinary.,3,2023-01-09 17:23:05.778577857,True,3,Neutral,0.0
R00241,Sports,Okay. Works as expected but nothing extraordinary.,3,2023-01-09 18:15:39.693969396,True,4,Neutral,0.0
R00242,Electronics,It's fine. Not great but not terrible either.,3,2023-01-09 19:08:13.609360936,True,0,Neutral,0.0
R00243,Electronics,Outstanding product! Exceeded my expectations completely.,4,2023-01-09 20:00:47.524752475,True,2,Positive,0.6
R00244,Home & Garden,Outstanding product! Exceeded my expectations completely.,4,2023-01-09 20:53:21.440144014,True,4,Positive,0.6
R00245,Home & Garden,Outstanding product! Exceeded my expectations completely.,4,2023-01-09 21:45:55.355535553,True,3,Positive,0.6
R00246,Books,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-01-09 22:38:29.270927092,False,2,Positive,0.7
R00247,Sports,Terrible product! Poor quality and waste of money.,1,2023-01-09 23:31:03.186318631,True,3,Negative,-0.8
R00248,Electronics,Decent product. Meets basic expectations.,3,2023-01-10 00:23:37.101710171,True,0,Neutral,0.0
R00249,Electronics,Average quality. Could be better for the price.,3,2023-01-10 01:16:11.017101710,False,2,Positive,0.6
R00250,Books,Average quality. Could be better for the price.,3,2023-01-10 02:08:44.932493249,True,2,Positive,0.6
R00251,Sports,Terrible product! Poor quality and waste of money.,1,2023-01-10 03:01:18.847884788,False,5,Negative,-0.8
R00252,Books,Outstanding product! Exceeded my expectations completely.,5,2023-01-10 03:53:52.763276327,True,2,Positive,0.6
R00253,Beauty,Outstanding product! Exceeded my expectations completely.,5,2023-01-10 04:46:26.678667866,True,2,Positive,0.6
R00254,Clothing,Fantastic quality and great value for money. Love it!,5,2023-01-10 05:39:00.594059405,True,2,Positive,0.8
R00255,Home & Garden,Outstanding product! Exceeded my expectations completely.,5,2023-01-10 06:31:34.509450945,True,3,Positive,0.6
R00256,Clothing,Poor quality! Not as described. Requesting refund.,1,2023-01-10 07:24:08.424842484,True,3,Negative,-0.6
R00257,Home & Garden,Awful! Broke after one day. Very disappointed.,1,2023-01-10 08:16:42.340234023,True,2,Negative,-0.7
R00258,Beauty,It's fine. Not great but not terrible either.,3,2023-01-10 09:09:16.255625562,True,1,Neutral,0.0
R00259,Books,Decent product. Meets basic expectations.,3,2023-01-10 10:01:50.171017101,True,5,Neutral,0.0
R00260,Sports,Okay. Works as expected but nothing extraordinary.,3,2023-01-10 10:54:24.086408640,True,3,Neutral,0.0
R00261,Books,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-01-10 11:46:58.001800180,True,3,Positive,0.7
R00262,Beauty,Fantastic quality and great value for money. Love it!,4,2023-01-10 12:39:31.917191719,True,4,Positive,0.8
R00263,Home & Garden,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-01-10 13:32:05.832583258,True,3,Positive,0.7
R00264,Books,Outstanding product! Exceeded my expectations completely.,5,2023-01-10 14:24:39.747974797,True,5,Positive,0.6
R00265,Electronics,It's fine. Not great but not terrible either.,3,2023-01-10 15:17:13.663366336,True,3,Neutral,0.0
R00266,Electronics,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-01-10 16:09:47.578757875,False,4,Positive,0.9
R00267,Sports,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-01-10 17:02:21.494149414,True,8,Positive,0.7
R00268,Beauty,Outstanding product! Exceeded my expectations completely.,5,2023-01-10 17:54:55.409540954,True,2,Positive,0.6
R00269,Beauty,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-01-10 18:47:29.324932493,False,4,Positive,0.7
R00270,Books,Okay product. Nothing special but does the job.,3,2023-01-10 19:40:03.240324032,True,3,Neutral,0.0
R00271,Beauty,Outstanding product! Exceeded my expectations completely.,4,2023-01-10 20:32:37.155715571,True,3,Positive,0.6
R00272,Home & Garden,Great product! Highly recommend it. Excellent quality and fast shipping.,4,2023-01-10 21:25:11.071107110,False,5,Positive,0.9
R00273,Books,Decent product. Meets basic expectations.,3,2023-01-10 22:17:44.986498649,True,4,Neutral,0.0
R00274,Sports,Terrible! Cheap materials and poor construction.,1,2023-01-10 23:10:18.901890189,True,3,Negative,-0.8
R00275,Beauty,Horrible experience! Product defective and customer service unhelpful.,2,2023-01-11 00:02:52.817281728,True,6,Negative,-0.7
R00276,Beauty,Outstanding product! Exceeded my expectations completely.,4,2023-01-11 00:55:26.732673267,True,3,Positive,0.6
R00277,Clothing,Okay product. Nothing special but does the job.,3,2023-01-11 01:48:00.648064806,True,1,Neutral,0.0
R00278,Electronics,Outstanding product! Exceeded my expectations completely.,5,2023-01-11 02:40:34.563456345,True,3,Positive,0.6
R00279,Electronics,Fantastic quality and great value for money. Love it!,5,2023-01-11 03:33:08.478847884,True,1,Positive,0.8
R00280,Sports,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-01-11 04:25:42.394239423,True,4,Positive,0.7
R00281,Electronics,Terrible! Cheap materials and poor construction.,1,2023-01-11 05:18:16.309630963,True,1,Negative,-0.8
R00282,Home & Garden,Terrible! Cheap materials and poor construction.,1,2023-01-11 06:10:50.225022502,True,4,Negative,-0.8
R00283,Clothing,Decent product. Meets basic expectations.,3,2023-01-11 07:03:24.140414041,True,1,Neutral,0.0
R00284,Home & Garden,Okay product. Nothing special but does the job.,3,2023-01-11 07:55:58.055805580,True,1,Neutral,0.0
R00285,Home & Garden,Awful! Broke after one day. Very disappointed.,1,2023-01-11 08:48:31.971197119,True,4,Negative,-0.7
R00286,Books,Awful! Broke after one day. Very disappointed.,1,2023-01-11 09:41:05.886588658,True,2,Negative,-0.7
R00287,Books,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-01-11 10:33:39.801980198,True,7,Positive,0.7
R00288,Electronics,Fantastic quality and great value for money. Love it!,4,2023-01-11 11:26:13.717371737,True,2,Positive,0.8
R00289,Books,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-01-11 12:18:47.632763276,True,4,Positive,0.7
R00290,Books,Horrible experience! Product defective and customer service unhelpful.,2,2023-01-11 13:11:21.548154815,True,4,Negative,-0.7
R00291,Sports,Fantastic quality and great value for money. Love it!,5,2023-01-11 14:03:55.463546354,False,2,Positive,0.8
R00292,Books,Horrible experience! Product defective and customer service unhelpful.,1,2023-01-11 14:56:29.378937893,True,3,Negative,-0.7
R00293,Home & Garden,Outstanding product! Exceeded my expectations completely.,5,2023-01-11 15:49:03.294329432,True,4,Positive,0.6
R00294,Clothing,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-01-11 16:41:37.209720972,True,1,Positive,0.7
R00295,Sports,Awful! Broke after one day. Very disappointed.,2,2023-01-11 17:34:11.125112511,True,4,Negative,-0.7
R00296,Home & Garden,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-01-11 18:26:45.040504050,True,5,Positive,0.7
R00297,Clothing,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-01-11 19:19:18.955895589,True,1,Positive,0.7
R00298,Books,Outstanding product! Exceeded my expectations completely.,4,2023-01-11 20:11:52.871287128,True,2,Positive,0.6
R00299,Books,Awful! Broke after one day. Very disappointed.,1,2023-01-11 21:04:26.786678667,True,4,Negative,-0.7
R00300,Sports,Decent product. Meets basic expectations.,3,2023-01-11 21:57:00.702070207,True,5,Neutral,0.0
R00301,Beauty,Okay. Works as expected but nothing extraordinary.,3,2023-01-11 22:49:34.617461746,True,2,Neutral,0.0
R00302,Beauty,Decent product. Meets basic expectations.,3,2023-01-11 23:42:08.532853285,True,5,Neutral,0.0
R00303,Books,Great product! Highly recommend it. Excellent quality and fast shipping.,5,2023-01-12 00:34:42.448244824,True,7,Positive,0.9
R00304,Home & Garden,Okay product. Nothing special but does the job.,3,2023-01-12 01:27:16.363636363,True,2,Neutral,0.0
R00305,Sports,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-01-12 02:19:50.279027902,False,4,Positive,0.7
R00306,Clothing,Average quality. Could be better for the price.,3,2023-01-12 03:12:24.194419441,True,7,Positive,0.6
R00307,Electronics,It's fine. Not great but not terrible either.,3,2023-01-12 04:04:58.109810981,True,1,Neutral,0.0
R00308,Electronics,Fantastic quality and great value for money. Love it!,5,2023-01-12 04:57:32.025202520,True,2,Positive,0.8
R00309,Beauty,Horrible experience! Product defective and customer service unhelpful.,1,2023-01-12 05:50:05.940594059,True,4,Negative,-0.7
R00310,Clothing,Amazing quality! Worth every penny. Will definitely buy again.,4,2023-01-12 06:42:39.855985598,True,1,Positive,0.7
R00311,Home & Garden,Fantastic quality and great value for money. Love it!,5,2023-01-12 07:35:13.771377137,False,2,Positive,0.8
R00312,Electronics,Fantastic quality and great value for money. Love it!,5,2023-01-12 08:27:47.686768676,True,1,Positive,0.8
R00313,Beauty,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-01-12 09:20:21.602160216,True,6,Positive,0.7
R00314,Beauty,Horrible experience! Product defective and customer service unhelpful.,1,2023-01-12 10:12:55.517551755,True,3,Negative,-0.7
R00315,Clothing,Amazing quality! Worth every penny. Will definitely buy again.,4,2023-01-12 11:05:29.432943294,True,2,Positive,0.7
R00316,Beauty,Fantastic quality and great value for money. Love it!,4,2023-01-12 11:58:03.348334833,True,2,Positive,0.8
R00317,Home & Garden,Great product! Highly recommend it. Excellent quality and fast shipping.,4,2023-01-12 12:50:37.263726372,True,3,Positive,0.9
R00318,Sports,It's fine. Not great but not terrible either.,3,2023-01-12 13:43:11.179117911,True,3,Neutral,0.0
R00319,Books,Fantastic quality and great value for money. Love it!,5,2023-01-12 14:35:45.094509450,False,2,Positive,0.8
R00320,Electronics,Okay. Works as expected but nothing extraordinary.,3,2023-01-12 15:28:19.009900990,True,3,Neutral,0.0
R00321,Clothing,Poor quality! Not as described. Requesting refund.,2,2023-01-12 16:20:52.925292529,True,4,Negative,-0.6
R00322,Home & Garden,Poor quality! Not as described. Requesting refund.,1,2023-01-12 17:13:26.840684068,False,2,Negative,-0.6
R00323,Electronics,Okay product. Nothing special but does the job.,3,2023-01-12 18:06:00.756075607,False,4,Neutral,0.0
R00324,Home & Garden,Outstanding product! Exceeded my expectations completely.,5,2023-01-12 18:58:34.671467146,False,1,Positive,0.6
R00325,Home & Garden,Terrible product! Poor quality and waste of money.,2,2023-01-12 19:51:08.586858685,True,4,Negative,-0.8
R00326,Clothing,Terrible! Cheap materials and poor construction.,1,2023-01-12 20:43:42.502250225,True,2,Negative,-0.8
R00327,Home & Garden,Terrible product! Poor quality and waste of money.,2,2023-01-12 21:36:16.417641764,True,4,Negative,-0.8
R00328,Home & Garden,Okay product. Nothing special but does the job.,3,2023-01-12 22:28:50.333033303,False,1,Neutral,0.0
R00329,Clothing,Okay product. Nothing special but does the job.,3,2023-01-12 23:21:24.248424842,True,2,Neutral,0.0
R00330,Electronics,Decent product. Meets basic expectations.,3,2023-01-13 00:13:58.163816381,True,0,Neutral,0.0
R00331,Home & Garden,Outstanding product! Exceeded my expectations completely.,5,2023-01-13 01:06:32.079207920,False,0,Positive,0.6
R00332,Electronics,Okay product. Nothing special but does the job.,3,2023-01-13 01:59:05.994599459,True,1,Neutral,0.0
R00333,Electronics,Okay. Works as expected but nothing extraordinary.,3,2023-01-13 02:51:39.909990999,False,2,Neutral,0.0
R00334,Electronics,Horrible experience! Product defective and customer service unhelpful.,2,2023-01-13 03:44:13.825382538,True,5,Negative,-0.7
R00335,Electronics,Average quality. Could be better for the price.,3,2023-01-13 04:36:47.740774077,True,4,Positive,0.6
R00336,Electronics,Outstanding product! Exceeded my expectations completely.,5,2023-01-13 05:29:21.656165616,True,5,Positive,0.6
R00337,Electronics,Fantastic quality and great value for money. Love it!,5,2023-01-13 06:21:55.571557155,True,3,Positive,0.8
R00338,Beauty,Terrible! Cheap materials and poor construction.,2,2023-01-13 07:14:29.486948694,True,4,Negative,-0.8
R00339,Sports,Fantastic quality and great value for money. Love it!,5,2023-01-13 08:07:03.402340234,True,6,Positive,0.8
R00340,Clothing,It's fine. Not great but not terrible either.,3,2023-01-13 08:59:37.317731773,True,3,Neutral,0.0
R00341,Home & Garden,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-01-13 09:52:11.233123312,False,6,Positive,0.7
R00342,Beauty,Decent product. Meets basic expectations.,3,2023-01-13 10:44:45.148514851,True,3,Neutral,0.0
R00343,Home & Garden,Terrible product! Poor quality and waste of money.,2,2023-01-13 11:37:19.063906390,True,3,Negative,-0.8
R00344,Books,Amazing quality! Worth every penny. Will definitely buy again.,5,2023-01-13 12:29:52.979297929,True,3,Positive,0.7
R00345,Clothing,It's fine. Not great but not terrible either.,3,2023-01-13 13:22:26.894689468,False,0,Neutral,0.0
R00346,Books,Okay product. Nothing special but does the job.,3,2023-01-13 14:15:00.810081008,True,6,Neutral,0.0
R00347,Electronics,Poor quality! Not as described. Requesting refund.,1,2023-01-13 15:07:34.725472547,True,2,Negative,-0.6
R00348,Sports,Poor quality! Not as described. Requesting refund.,2,2023-01-13 16:00:08.640864086,True,2,Negative,-0.6
R00349,Books,Okay. Works as expected but nothing extraordinary.,3,2023-01-13 16:52:42.556255625,True,3,Neutral,0.0
R00350,Sports,Awful! Broke after one day. Very disappointed.,2,2023-01-13 17:45:16.471647164,True,4,Negative,-0.7
R00351,Books,Outstanding product! Exceeded my expectations completely.,5,2023-01-13 18:37:50.387038703,True,5,Positive,0.6
R00352,Clothing,Awful! Broke after one day. Very disappointed.,2,2023-01-13 19:30:24.302430243,False,3,Negative,-0.7
R00353,Electronics,Great product! Highly recommend it. Excellent quality and fast shipping.,4,2023-01-13 20:22:58.217821782,True,3,Positive,0.9
R00354,Books,Outstanding product! Exceeded my expectations completely.,4,2023-01-13 21:15:32.133213321,True,2,Positive,0.6
R00355,Clothing,Terrible product! Poor quality and waste of money.,2,2023-01-13 22:08:06.048604860,True,3,Negative,-0.8
R00356,Home & Garden,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-01-13 23:00:39.963996399,False,4,Positive,0.7
R00357,Clothing,Awful! Broke after one day. Very disappointed.,1,2023-01-13 23:53:13.879387938,True,2,Negative,-0.7
R00358,Electronics,Outstanding product! Exceeded my expectations completely.,5,2023-01-14 00:45:47.794779478,True,5,Positive,0.6
R00359,Clothing,Perfect! Exactly what I was looking for. Great customer service too.,5,2023-01-14 01:38:21.710171017,True,3,Positive,0.7
R00360,Books,Outstanding product! Exceeded my expectations completely.,5,2023-01-14 02:30:55.625562556,True,4,Positive,0.6
R00361,Home & Garden,Horrible experience! Product defective and customer service unhelpful.,2,2023-01-14 03:23:29.540954095,True,0,Negative,-0.7
